city,name,po1,po2,po3,po4,po5,po6,po7,po8,po9,po10,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,hd1,hd2,hd3,hd4,hd5,hd6,hd7,hd8,hd9,hd10
tokyo,6-19-13 Shimbashi Minato-ku Tokyo 105-0004,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,5F Tokyu Yotsuya Building 6-6 Kojimachi Chiyoda-ku Tokyo 102-0083,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"Tokyo Square Garden 14F, 3-1-1 Kyobashi Chuo-ku Tokyo 104-0031",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"Marunouchi Kitaguchi Building 9F, 1-6-5 Marunouchi Chiyoda-ku Tokyo 100-0005",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"3-10-1 Harumi, Chuo-ku Tokyo 104-0053",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"5-22-33, Higashigotanda, Shinagawa-ku Tokyo 141-0022",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"1-18-1 Higashi Ikebukuro, Toshima-ku, Tokyo Tokyo 170-0013",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,2-5-1 Kojimachi Chiyoda-ku Tokyo 102-0083,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,2-2-1 Kanda-Nishikicho Chiyoda-ku Tokyo 101-0054,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"5-27-5 Sendagaya, Shibuya-ku Sendagaya Tokyo 151-0051",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,2-24-12 Shibuya Tokyo 150-0002,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,2-14-6 KitaAoyama Minato-ku Tokyo 107-6601,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
tokyo,"5-3-23 Kojimachi, Chiyoda-ku Tokyo 102-0083",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,"¥273,000/mo","¥364,000/mo","¥455,000/mo","¥546,000/mo","¥637,000/mo","¥728,000/mo","¥819,000/mo","¥740,000/mo"
osaka,5 Chome-1-60 Namba Chūō-ku Osaka 542-0076,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,"¥49,000/mo","¥98,000/mo","¥147,000/mo","¥196,000/mo","¥245,000/mo","¥294,000/mo","¥343,000/mo","¥392,000/mo","¥441,000/mo","¥490,000/mo"
osaka,1-13-22 Sonezakishinchi Kita-ku Osaka 530-0002,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,"¥49,000/mo","¥98,000/mo","¥147,000/mo","¥196,000/mo","¥245,000/mo","¥294,000/mo","¥343,000/mo","¥392,000/mo","¥441,000/mo","¥490,000/mo"
osaka,1-1 Ofukacho Kita Osaka 530-0011,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,"¥49,000/mo","¥98,000/mo","¥147,000/mo","¥196,000/mo","¥245,000/mo","¥294,000/mo","¥343,000/mo","¥392,000/mo","¥441,000/mo","¥490,000/mo"
yokohama,3 Chome−7−1 Yokohama-shi Nishi Ward Minatomirai Yokohama 220-0012,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Unavailable,Unavailable,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,"¥45,000/mo","¥90,000/mo","¥135,000/mo","¥180,000/mo","¥225,000/mo","¥270,000/mo","¥315,000/mo","¥360,000/mo","¥405,000/mo","¥450,000/mo"
kobe,"7-1-5 Isogamidori, Chuo-ku, Kobe, Hyogo-ken Kobe 651-0086",Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Unavailable,Unavailable,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus,Contactus
