city,name,po1,po2,po3,po4,po5,po6,po7,po8,po9,po10,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,hd1,hd2,hd3,hd4,hd5,hd6,hd7,hd8,hd9,hd10
ho-chi-minh-city,"E. Town Central, 11 Doan Van Bo, Ward 12, District 4 Ho Chi Minh SG 70000","₫19,800,000/mo","₫19,800,000/mo","₫30,500,000/mo","₫30,500,000/mo","₫45,600,000/mo",Unavailable,Unavailable,Unavailable,"₫100,500,000/mo","₫100,500,000/mo","₫6,300,000/mo","₫12,600,000/mo","₫18,900,000/mo",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,"₫5,300,000/mo","₫10,600,000/mo","₫15,900,000/mo","₫21,200,000/mo","₫26,500,000/mo","₫31,800,000/mo","₫37,100,000/mo","₫42,400,000/mo","₫47,700,000/mo","₫53,000,000/mo"
ho-chi-minh-city,"15 Lê Thánh Tôn, Bến Nghé Quận 1 Ho Chi Minh Ho Chi Minh","₫15,500,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"₫9,300,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"₫7,800,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
ho-chi-minh-city,"29A Nguyễn Đình Chiểu, Dakao Ward, District 1 Ho Chi Minh Ho Chi Minh","₫13,800,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"₫8,300,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"₫6,900,000/mo",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
